tx_id,sender,receiver,device,amount,timestamp,hour_of_day,hop_count,velocity_10min,amount_normalized,is_new_pair,is_fraud
b72d5010-af5d-485e-a189-c965c186320b,user_107@demo,user_35@demo,device_107,2850.18,2024-04-20T13:53:00,13,1,1,0.2850181524610211,True,0
67812191-1653-43bb-88d8-ad71e5063fb5,user_180@demo,user_103@demo,device_2,4026.2,2024-06-11T11:54:00,11,3,3,0.40262027688078555,False,0
dd109af0-5d31-4ec8-a58e-3d94838e74e6,user_105@demo,user_187@demo,device_105,1420.8,2024-03-09T09:20:00,9,4,3,0.14207952748436195,False,0
6de814a0-b939-4890-95ed-10b2bd08bda7,user_133@demo,user_55@demo,device_133,3497.92,2024-05-27T17:53:00,17,4,2,0.3497924262826685,False,0
be3c8261-9fa4-4b2d-9b6c-b87e366d8637,user_19@demo,user_66@demo,device_19,4570.34,2024-01-09T17:37:00,17,4,2,0.4570335127065091,False,0
ea421435-196c-4c37-a683-25847a3f6e9c,user_72@demo,user_53@demo,device_72,9954.24,2024-03-16T03:13:00,3,7,10,0.9954240432579862,True,1
acf410f5-44dc-4025-bb7d-5e449000e326,user_151@demo,user_65@demo,device_151,516.13,2024-02-10T14:45:00,14,1,0,0.051613205576318384,False,0
7270e33a-8b4d-4d6b-aa55-5ab63cb5effa,user_84@demo,user_158@demo,device_84,2816.3,2024-02-28T12:16:00,12,3,0,0.28163005540862696,True,0
c18bd653-4cf4-4858-850a-1a2f0e0fd83b,user_175@demo,user_115@demo,device_175,3709.15,2024-02-05T14:58:00,14,2,1,0.37091494200234776,False,0
45a1d59e-5396-4466-b525-35d3dd24799a,user_180@demo,user_77@demo,device_2,1507.85,2024-03-28T15:25:00,15,2,3,0.1507854351113727,False,0
f81f6bbc-b805-4632-b55a-1680bc6e987f,user_16@demo,user_132@demo,device_16,2510.92,2024-02-02T20:13:00,20,2,3,0.2510922984380379,False,0
254fc677-4f07-4dcd-8604-b9316a3df4ee,user_123@demo,user_14@demo,device_123,3289.75,2024-01-18T13:24:00,13,3,0,0.32897497680620186,False,0
287bcf6f-f903-4e2c-a7f0-0751fa7e233b,user_187@demo,user_51@demo,device_12,3619.45,2024-04-12T19:19:00,19,3,3,0.36194498654047763,False,0
e2eec6e5-923b-4a99-9928-f3968866f02b,user_137@demo,user_69@demo,device_137,132.26,2024-05-11T14:27:00,14,3,3,0.01322620794002807,False,0
0dd7954f-c0b8-4739-9431-70017aa01901,user_99@demo,user_49@demo,device_99,2712.47,2024-06-07T18:54:00,18,1,3,0.2712467399498782,False,0
4d314cda-c64c-4bd0-886d-8730f57e4a08,user_30@demo,user_12@demo,device_30,306.18,2024-04-16T16:05:00,16,2,3,0.03061763315939242,False,0
cdbcb29a-9b23-4105-aaf6-ead7a9403ecd,user_107@demo,user_115@demo,device_107,9900.81,2024-03-25T23:31:00,23,6,18,0.9900806916898965,False,1
ed9f4475-23bd-4132-b728-3b7ee95109b7,user_82@demo,user_84@demo,device_82,3795.66,2024-03-31T20:06:00,20,4,1,0.3795658630049115,False,0
5a95126a-f1f3-4673-921f-cac4cb7ecf6c,user_1@demo,user_2@demo,device_1,1938.21,2024-03-27T08:33:00,8,4,3,0.19382099636170025,False,0
e12ccca9-85af-42a5-ac05-89b89d897b4b,user_74@demo,user_175@demo,device_74,1793.49,2024-04-07T08:22:00,8,4,2,0.1793492440922131,False,0
cea945ea-e914-4825-9902-8a192fd2b6a5,user_65@demo,user_78@demo,device_65,352.87,2024-03-16T12:00:00,12,4,1,0.0352868353288641,False,0
cff7421b-d532-4847-bf1c-581a433dd340,user_51@demo,user_136@demo,device_51,4561.63,2024-01-05T14:32:00,14,4,1,0.4561625226040997,False,0
4a1ce0a0-e501-4a92-a629-39996c49bf6c,user_10@demo,user_187@demo,device_10,2268.65,2024-04-14T09:12:00,9,2,0,0.22686501262277398,False,0
b0de705d-f37f-4eae-8d7d-071df0ee1243,user_68@demo,user_39@demo,device_68,2568.35,2024-01-16T11:11:00,11,4,0,0.2568345766726947,False,0
fab24df4-0abd-4993-a25d-aeb9a033234b,user_12@demo,user_139@demo,device_12,3682.06,2024-01-08T17:38:00,17,2,2,0.36820635387899264,False,0
b1bdfdf4-d9a4-40be-92ec-2241950bafb8,user_171@demo,user_148@demo,device_171,2923.57,2024-06-12T08:04:00,8,4,3,0.2923570150532487,False,0
5398d28f-a0f6-4d02-acb4-e591b0c985ce,user_147@demo,user_124@demo,device_147,4205.09,2024-02-09T10:35:00,10,3,2,0.4205091191015784,False,0
bffc63ad-9bb2-416c-8503-6752d0525899,user_156@demo,user_69@demo,device_156,75.78,2024-01-11T16:29:00,16,3,1,0.0075780753054710236,False,0
0b803a35-ad11-4c47-bfdd-7421a55306a2,user_192@demo,user_176@demo,device_12,1502.78,2024-05-26T15:20:00,15,1,3,0.15027840659723207,False,0
fbbe26ce-4630-4a51-8329-9fb4a64f75fa,user_146@demo,user_64@demo,device_146,104.0,2024-05-29T18:53:00,18,3,0,0.010400423469001784,False,0
171df1b8-f4f4-47dc-8939-b7e2f8421297,user_0@demo,user_44@demo,device_0,3088.79,2024-02-07T19:41:00,19,3,0,0.30887863553491496,False,0
ecb6ca6c-73fc-43d8-8a39-c725eb6310a8,user_90@demo,user_136@demo,device_90,4875.04,2024-03-26T17:33:00,17,2,2,0.4875036483078483,False,0
97282b18-14ab-4798-8ac6-bf35b76056ce,user_119@demo,user_48@demo,device_119,776.29,2024-01-25T12:36:00,12,2,3,0.07762886302466421,False,0
3f6dbb02-0804-4004-a75f-a27b2c7c340a,user_136@demo,user_111@demo,device_136,1819.25,2024-01-30T15:42:00,15,3,2,0.1819245193095622,True,0
284d1615-d19a-40ef-967e-647ceee099ec,user_188@demo,user_68@demo,device_1,2618.18,2024-02-21T18:00:00,18,2,1,0.2618177350990148,False,0
0aa3fd73-0a95-4b31-a957-96bfe002a259,user_164@demo,user_133@demo,device_164,3484.69,2024-01-28T14:36:00,14,3,3,0.3484693539935139,False,0
bf128ef1-1d3e-4534-b4cb-d5086ecd46d4,user_56@demo,user_43@demo,device_56,165.33,2024-05-20T14:24:00,14,3,2,0.01653285824267193,False,0
50c8b2f1-1bf0-42f1-8614-d9c8aef198d1,user_123@demo,user_74@demo,device_123,1056.84,2024-02-19T16:44:00,16,4,0,0.10568369662187865,False,0
363a74d1-e32d-465f-aa32-848b00cef201,user_151@demo,user_54@demo,device_151,4833.37,2024-04-05T18:05:00,18,1,0,0.483336607593883,False,0
df0643b3-7f64-436a-9067-f09e4ddccbaf,user_75@demo,user_37@demo,device_75,4118.41,2024-05-24T14:19:00,14,3,3,0.4118410207446299,False,0
4fe66007-b0e0-41e3-9e77-e256b3fd6279,user_5@demo,user_108@demo,device_5,1185.48,2024-02-06T10:14:00,10,4,3,0.11854771588463527,False,0
f0849470-a37f-4bd2-8530-7f5a6d429e87,user_148@demo,user_6@demo,device_148,4420.68,2024-04-30T10:43:00,10,2,0,0.44206783025309543,True,0
00520296-93ef-454f-a25e-fef06bcee10e,user_195@demo,user_109@demo,device_9,4121.37,2024-01-15T13:42:00,13,4,2,0.4121371091685713,False,0
6eefc038-5809-45d5-ac8a-5f9496aef100,user_148@demo,user_82@demo,device_148,1304.86,2024-04-17T19:31:00,19,4,2,0.1304855539890383,False,0
bd937e3d-f3d2-4c8b-9ef1-9205484863f5,user_19@demo,user_140@demo,device_19,3125.33,2024-04-25T16:47:00,16,1,1,0.31253329961791526,False,0
c2767ed0-1c65-4e0c-b5a8-706a8276ff53,user_149@demo,user_16@demo,device_149,2475.62,2024-05-22T13:37:00,13,1,2,0.24756213927016815,False,0
18514da0-8b0d-400d-a20a-71018a22e171,user_195@demo,user_182@demo,device_9,1959.13,2024-05-20T18:13:00,18,4,2,0.19591267396998763,False,0
8befa505-e57d-4609-9fef-271f34ae1ae5,user_52@demo,user_135@demo,device_52,4307.61,2024-06-24T08:30:00,8,1,3,0.43076103194521176,True,0
40dcbb79-b0b0-4f93-8237-0fd3ba30024f,user_102@demo,user_175@demo,device_102,910.23,2024-06-10T09:54:00,9,1,2,0.09102294599371871,False,0
bf0d89df-ff83-4f80-8186-df8eb2f233c8,user_139@demo,user_25@demo,device_139,4642.71,2024-06-16T10:50:00,10,4,0,0.4642707630840625,False,0
41acd873-feab-4669-aead-6bb06962a63e,user_6@demo,user_167@demo,device_6,45.14,2024-04-09T15:45:00,15,4,0,0.004514376906967,False,0
2c659149-d991-4106-8836-f55af111808b,user_150@demo,user_33@demo,device_150,2410.43,2024-05-30T11:35:00,11,2,1,0.2410427704221647,False,0
32b47bdb-bb96-4a1f-9b83-39768563280e,user_59@demo,user_57@demo,device_59,4527.39,2024-06-18T12:19:00,12,4,3,0.45273924796665915,False,0
0538e42b-fe02-4501-b04f-ab8c464f3a3d,user_80@demo,user_11@demo,device_80,2459.24,2024-05-10T14:39:00,14,4,3,0.24592406922298604,False,0
77346eed-47e6-4087-8153-6d2bcdbcf33f,user_57@demo,user_48@demo,device_57,1778.02,2024-01-04T13:51:00,13,4,3,0.17780230533754812,False,0
e83481f5-2f8c-496f-81f8-a545269800e1,user_196@demo,user_43@demo,device_13,3294.42,2024-01-26T20:20:00,20,2,2,0.3294418830163789,False,0
1b6b8948-a3e5-4533-9c13-2e7a9bd76ed9,user_196@demo,user_81@demo,device_13,3383.83,2024-04-01T15:08:00,15,1,0,0.3383834548639437,False,0
cc061077-4f08-44ab-ae97-9a90d6dc7d92,user_172@demo,user_190@demo,device_172,2587.73,2024-03-08T11:02:00,11,3,2,0.258772566174346,False,0
fc47f90e-0d01-489e-947b-df149a4bcaec,user_53@demo,user_26@demo,device_53,1563.7,2024-05-03T09:03:00,9,3,0,0.1563702954566613,False,0
83fd2f3e-1b67-4660-9417-21230b22c5b0,user_165@demo,user_82@demo,device_165,1000.28,2024-01-30T08:20:00,8,4,3,0.1000275994680641,False,0
1408607b-0f26-4ccd-ae84-323503271907,user_154@demo,user_19@demo,device_154,197.0,2024-04-25T19:39:00,19,4,3,0.01969976930921435,False,0
2ee475b0-e1e3-43e9-99a2-b98a46865bbd,user_36@demo,user_60@demo,device_36,4867.88,2024-04-01T18:27:00,18,3,2,0.4867878434805127,False,0
e1daed9e-ae7e-4d10-8231-e6228cd86756,user_147@demo,user_75@demo,device_147,4575.75,2024-04-18T08:46:00,8,2,3,0.4575747374287248,False,0
fb5421b8-4c73-481b-946c-ba6054638075,user_16@demo,user_111@demo,device_16,4688.78,2024-05-02T11:13:00,11,3,3,0.46887823190705147,False,0
bec492e1-18c2-4f71-b091-2d9e8e47d907,user_30@demo,user_91@demo,device_30,4725.07,2024-04-25T17:45:00,17,3,1,0.4725067407236361,False,0
919a2cd2-8c6f-4cab-b821-fbbfa7ab3c72,user_37@demo,user_170@demo,device_37,1175.27,2024-05-23T15:49:00,15,4,1,0.1175271910810905,False,0
2b3c3721-1f61-441b-92bc-898c1224f218,user_22@demo,user_85@demo,device_22,1847.76,2024-06-13T16:10:00,16,3,1,0.18477609237999887,False,0
b7193dca-7da3-46c4-b59b-5ad0783b73e5,user_96@demo,user_189@demo,device_96,354.17,2024-06-09T13:47:00,13,3,2,0.03541731209639545,False,0
73ead1a7-94d5-401b-952f-6b6bc8829632,user_99@demo,user_6@demo,device_99,4552.81,2024-03-15T15:50:00,15,3,3,0.45528062749985354,False,0
4e01e57d-e122-4a3e-8e49-d3a7976f57fd,user_99@demo,user_45@demo,device_99,620.44,2024-05-19T19:18:00,19,3,0,0.06204352762805728,False,0
43ae58b1-7fe8-4652-a600-9036a57e520c,user_189@demo,user_156@demo,device_5,2129.23,2024-01-01T09:21:00,9,4,0,0.21292269744543255,False,0
ae8ae403-b766-467e-a7b3-ded792672e42,user_19@demo,user_132@demo,device_19,479.28,2024-06-14T18:53:00,18,1,2,0.047927622853519425,False,0
b30dc1c0-2b73-40c1-8907-d3c4d2afea9c,user_195@demo,user_76@demo,device_9,3341.56,2024-06-27T12:56:00,12,4,0,0.3341555185189608,False,0
a6e83012-8521-401c-905a-39e8dfdde80e,user_143@demo,user_52@demo,device_143,2439.4,2024-03-14T19:01:00,19,4,1,0.24393984880760158,False,0
ab602fe1-9287-4edb-b0ec-c5fef3f8966c,user_32@demo,user_138@demo,device_32,1450.19,2024-02-21T14:49:00,14,2,0,0.14501914561207976,False,0
5a0a13db-0b5b-4004-a1f8-fd16bebdee63,user_162@demo,user_89@demo,device_162,157.56,2024-02-17T19:07:00,19,4,1,0.015755505688442598,False,0
e69dcc90-c927-4112-9540-079cbed04772,user_31@demo,user_154@demo,device_31,1893.99,2024-04-15T19:27:00,19,4,0,0.18939940849679626,True,0
e0ed68d0-5758-4551-8e05-2d3cfb284bc5,user_191@demo,user_100@demo,device_0,1396.65,2024-02-04T11:50:00,11,1,1,0.13966453628818798,False,0
42dff53a-0b46-458c-a68b-cdf51cff2646,user_56@demo,user_69@demo,device_56,2946.03,2024-01-19T17:57:00,17,1,1,0.2946031656679862,False,0
9c25996e-f554-453c-acf8-ca3087fd41a3,user_141@demo,user_56@demo,device_141,2446.23,2024-01-25T14:30:00,14,1,3,0.24462285145881493,False,0
457aeeb4-5bef-4a93-bc01-bd00378c4fd9,user_162@demo,user_77@demo,device_162,4073.12,2024-03-11T12:18:00,12,1,0,0.4073119820162586,False,0
0239d0f7-ef98-4b50-925e-c2ac89d3489c,user_198@demo,user_89@demo,device_15,2295.03,2024-04-02T09:27:00,9,4,2,0.22950268339901175,False,0
a087d3dd-3f74-483c-a267-4ba805b120d7,user_13@demo,user_29@demo,device_13,1924.81,2024-02-02T16:24:00,16,4,1,0.192481320119799,True,0
8d9f8342-8870-437a-a81d-49f50c761984,user_192@demo,user_91@demo,device_12,4523.93,2024-06-05T19:40:00,19,4,2,0.4523933547942346,False,0
8f59be23-9484-4a8e-8a68-bafd806e7471,user_163@demo,user_46@demo,device_163,3429.69,2024-03-08T15:51:00,15,4,0,0.3429692411191549,False,0
9854f970-ed9f-410d-b99a-456d56e86615,user_55@demo,user_141@demo,device_55,22.38,2024-03-26T13:21:00,13,2,0,0.0022375906663280837,False,0
4858c13e-a1d2-4218-9458-f426d93ea168,user_69@demo,user_74@demo,device_69,1286.53,2024-05-03T18:09:00,18,4,1,0.12865317506065524,False,0
d1ac2f97-8fc4-442a-ba30-c235643e3a08,user_146@demo,user_0@demo,device_146,2349.42,2024-02-29T12:04:00,12,2,2,0.23494217085658847,False,0
45105715-aa10-4296-b8f4-bf74318a8532,user_187@demo,user_190@demo,device_12,427.62,2024-03-15T19:37:00,19,4,1,0.042762331355526186,False,0
e1160633-76d9-410e-bf09-bde1e1d8b380,user_66@demo,user_179@demo,device_66,2945.92,2024-05-30T20:52:00,20,4,2,0.29459174786162545,False,0
878b2234-b2d3-4e8a-9698-fea4ac58bd51,user_176@demo,user_2@demo,device_176,79.68,2024-03-14T12:15:00,12,3,3,0.007968040570603862,False,0
2a0dda27-3d12-4449-a342-947b1d59f540,user_24@demo,user_132@demo,device_24,268.32,2024-05-08T11:03:00,11,3,0,0.026831995379061745,True,0
fa9434ae-a058-41f3-9741-2dc3de760d26,user_122@demo,user_62@demo,device_122,1566.98,2024-03-24T09:05:00,9,1,0,0.15669790458574204,False,0
fcc2be4c-b633-4824-9efb-608a9a374826,user_136@demo,user_105@demo,device_136,3160.22,2024-05-04T10:51:00,10,1,0,0.3160223599064236,False,0
97bc91ab-e29e-41b1-9a1e-d69fb614071b,user_157@demo,user_172@demo,device_157,3158.0,2024-04-18T14:19:00,14,3,1,0.3158000420907754,False,0
5b139e87-3401-45be-a2eb-c4d0a7315cb3,user_13@demo,user_105@demo,device_13,2744.1,2024-02-06T18:55:00,18,1,3,0.27441004680989095,False,0
f9817f36-89ee-4d8e-a79f-63acd49207c9,user_62@demo,user_185@demo,device_62,1867.72,2024-02-15T09:45:00,9,3,1,0.18677157600291658,True,0
215bd78b-2a4a-4119-b295-5eddc2223e16,user_47@demo,user_50@demo,device_47,933.25,2024-03-26T08:41:00,8,4,2,0.09332472318790762,False,0
cb473f76-77be-475a-aa26-eb0aed2c0d13,user_83@demo,user_24@demo,device_83,9857.57,2024-01-07T00:25:00,0,5,14,0.9857565943724393,True,1
b52b682d-0d39-40ac-bf16-835cd190cd24,user_19@demo,user_66@demo,device_19,3695.29,2024-01-05T13:06:00,13,2,3,0.3695291354270494,False,0
64f07d37-0c52-48a2-b3e7-dc1d581116bf,user_189@demo,user_132@demo,device_5,652.34,2024-03-12T10:02:00,10,2,0,0.06523377164979303,False,0
7b90a8c7-e225-472c-a5f0-b9745e38683e,user_150@demo,user_33@demo,device_150,3327.55,2024-04-05T10:24:00,10,1,1,0.33275477666314157,False,0
361cd04e-d4ea-41a6-bb62-bcf8a6cb5e05,user_169@demo,user_190@demo,device_169,3789.97,2024-01-30T17:48:00,17,1,1,0.378996660583706,False,0
882fddf1-1ae7-4a44-b768-13bd2de94676,user_57@demo,user_148@demo,device_57,970.29,2024-04-03T09:11:00,9,2,3,0.09702910160783404,False,0
dc885b77-42af-4d49-99d4-1f0e8e86881c,user_54@demo,user_40@demo,device_54,3667.36,2024-03-26T11:53:00,11,3,3,0.3667357663307691,False,0
5f94118a-5045-4b18-b26f-36ae5595e22d,user_55@demo,user_78@demo,device_55,2507.98,2024-03-17T10:39:00,10,3,3,0.25079805326062576,False,0
d6864865-213d-4b7e-9c87-233f94f4b352,user_67@demo,user_109@demo,device_67,9834.6,2024-05-29T02:22:00,2,4,11,0.9834599660555565,True,1
f850bfd3-39f3-4077-bd01-a77dd085a3d3,user_171@demo,user_121@demo,device_171,4525.5,2024-03-11T18:42:00,18,2,2,0.45255045666260896,False,0
56d87fa3-5b4f-452d-8053-7cef1f7408f7,user_59@demo,user_92@demo,device_59,4175.85,2024-03-26T14:44:00,14,1,1,0.4175847574727544,False,0
6036d278-5eb9-44e7-9d32-ef2748c17d36,user_103@demo,user_94@demo,device_103,2817.98,2024-03-09T13:31:00,13,1,3,0.2817975549227317,False,0
49be53b5-c2ed-4e4d-8231-9a8ee6174a78,user_63@demo,user_164@demo,device_63,312.29,2024-04-16T16:19:00,16,4,0,0.031228756950606895,False,0
68648142-c024-4e0f-ab4a-f64648292441,user_94@demo,user_56@demo,device_94,2027.56,2024-02-10T11:18:00,11,3,3,0.2027555724207238,False,0
8b0ba9b0-6808-4c98-8efa-62a3b41d36dc,user_195@demo,user_100@demo,device_9,3601.2,2024-03-27T14:13:00,14,2,3,0.3601199104083522,False,0
b84ebe36-1a13-41bb-93e8-226923597383,user_196@demo,user_147@demo,device_13,4442.25,2024-02-09T16:18:00,16,2,1,0.44422499955596667,False,0
ae71d113-4cb2-46cf-93bf-cf3fdd914dee,user_99@demo,user_127@demo,device_99,762.17,2024-03-27T17:30:00,17,1,0,0.07621653846358734,False,0
1baf5715-0854-40e5-94c8-4736b3b1c997,user_165@demo,user_179@demo,device_165,4755.0,2024-03-23T14:17:00,14,2,1,0.4755001582507889,False,0
86dbfa98-5381-4243-8076-5f0f4d6a5094,user_140@demo,user_84@demo,device_140,3747.92,2024-06-20T16:36:00,16,2,0,0.3747923689868583,False,0
88c9e45a-4c54-4926-92f5-c5d05d3f06d2,user_187@demo,user_137@demo,device_12,1487.22,2024-05-31T10:40:00,10,4,1,0.14872151503106856,False,0
ad21f72a-1a57-4e31-8d96-3ef6a79637ae,user_194@demo,user_139@demo,device_14,3289.79,2024-01-25T20:22:00,20,4,1,0.3289792357050241,False,0
5061b54c-61a5-40d2-8165-a76024e87cee,user_25@demo,user_101@demo,device_25,2581.19,2024-06-26T20:29:00,20,2,0,0.258119257645559,True,0
42a210c2-b2c3-44c9-a48e-c54233f939e0,user_53@demo,user_33@demo,device_53,9833.04,2024-01-25T23:17:00,23,4,16,0.9833043187970132,True,1
fe252e4d-c6e1-4cf7-bfd5-bd8b97d50f10,user_141@demo,user_183@demo,device_141,2784.1,2024-04-08T08:46:00,8,2,2,0.27841004172878325,False,0
6ff7ecbd-0332-406d-a08e-2cc3f87c2f42,user_31@demo,user_74@demo,device_31,3920.93,2024-04-23T14:25:00,14,3,1,0.39209341704125106,False,0
ed770b64-c14d-411b-93ad-9772ebb1a8d1,user_36@demo,user_192@demo,device_36,4957.56,2024-04-09T17:53:00,17,2,2,0.49575602584959916,False,0
ddac4bfa-4f40-4a09-b3d1-74604ca5a3f6,user_48@demo,user_154@demo,device_48,2305.45,2024-01-03T09:13:00,9,3,3,0.23054473377174595,False,0
85395b1f-aa3c-47cf-a444-23152967de5c,user_170@demo,user_20@demo,device_170,558.09,2024-06-28T18:58:00,18,4,3,0.05580881019368399,False,0
964191df-134d-4d52-b02a-4a68dfbcffbd,user_22@demo,user_159@demo,device_22,2262.97,2024-04-15T14:43:00,14,1,1,0.22629741735605644,False,0
c51d2184-57b4-48eb-bade-4a95e4dbf2da,user_28@demo,user_8@demo,device_28,4780.1,2024-02-13T09:22:00,9,1,0,0.47801034768242445,False,0
a6169de3-2613-437e-ab75-bfc6a78fb206,user_63@demo,user_146@demo,device_63,1367.82,2024-01-21T17:12:00,17,1,1,0.13678221991627973,False,0
93859f91-b0be-4627-9762-f1cb555b46fa,user_55@demo,user_122@demo,device_55,2102.12,2024-06-17T18:51:00,18,4,1,0.21021176683740422,False,0
d8cbf951-feae-4756-97da-294e380b0ee1,user_25@demo,user_73@demo,device_25,4129.37,2024-01-23T08:46:00,8,3,0,0.41293676924044287,False,0
2aa451db-2e25-4d56-a8b1-54dc1028470d,user_126@demo,user_154@demo,device_126,198.11,2024-05-19T11:05:00,11,3,0,0.019810919671377533,False,0
bb7d18f3-5d07-41ce-9582-a599dc69f218,user_148@demo,user_168@demo,device_148,2955.67,2024-01-07T19:03:00,19,1,2,0.29556712015565834,False,0
d1a874db-e0dc-48a6-b002-8c4df5636e50,user_9@demo,user_39@demo,device_9,2813.49,2024-04-16T16:59:00,16,4,0,0.28134880045478083,False,0
9cd0e8f8-52b4-4002-a9b5-0eb1ebd76afd,user_8@demo,user_192@demo,device_8,4382.09,2024-03-04T09:18:00,9,1,1,0.4382093388944966,False,0
8f201ef6-756b-4cf2-be76-be63c2f4c8f0,user_51@demo,user_67@demo,device_51,4477.64,2024-03-18T16:35:00,16,3,2,0.44776403127324793,False,0
b334f600-5d50-49fc-9b6a-cd854026b9e5,user_53@demo,user_82@demo,device_53,382.69,2024-06-27T11:30:00,11,1,0,0.03826887982568208,False,0
29ff2d6e-6d23-4874-a70c-e5a33763dfa8,user_151@demo,user_25@demo,device_151,4604.7,2024-01-16T11:05:00,11,4,2,0.4604695693122525,False,0
41219280-eb61-4cd8-9fb5-0371ed3ad8f5,user_179@demo,user_22@demo,device_179,2482.61,2024-02-04T20:50:00,20,2,0,0.2482606860837866,False,0
004a88c0-0b1a-4aad-9bd7-f3c95d7d0993,user_4@demo,user_35@demo,device_4,4532.0,2024-02-11T12:59:00,12,1,0,0.45319989855960974,False,0
06a663fa-74ef-46e5-bd81-8a9689efa6dd,user_136@demo,user_117@demo,device_136,1502.38,2024-05-04T18:59:00,18,2,0,0.15023790195762948,False,0
96562f8f-ea25-465c-8daf-52ade16433c7,user_111@demo,user_122@demo,device_111,1848.83,2024-03-16T16:55:00,16,4,3,0.1848826961140252,False,0
00bd65ad-2ecc-4a43-9f23-306f606cdd01,user_141@demo,user_20@demo,device_141,4590.67,2024-03-18T08:39:00,8,4,0,0.45906737153931654,False,0
b734d9a3-2342-4e93-8fe6-a8b860d06446,user_147@demo,user_73@demo,device_147,1255.02,2024-01-31T10:22:00,10,2,2,0.1255022938777978,False,0
fb3dfb71-f3bd-4a08-954f-9ffc74d7f31a,user_60@demo,user_21@demo,device_60,1096.8,2024-04-15T13:38:00,13,1,3,0.10967969853741395,False,0
a766d39d-fbe2-4cc6-b856-5e0d83fb91ba,user_17@demo,user_105@demo,device_17,1273.82,2024-03-27T16:10:00,16,3,2,0.12738217927709392,False,0
2983998a-3d7a-4c9b-97e6-3062e6adc9ad,user_189@demo,user_79@demo,device_5,20.06,2024-03-13T09:31:00,9,3,0,0.002006282168078486,False,0
ebb60622-958d-4d7e-bf4b-0f03c248a7e1,user_138@demo,user_153@demo,device_138,3071.77,2024-04-19T19:24:00,19,3,2,0.3071772852516375,False,0
069b0a00-8588-4f78-8468-6a790457cfaf,user_153@demo,user_56@demo,device_153,162.82,2024-05-31T08:40:00,8,1,2,0.01628212948331881,False,0
38dda584-7ef6-44c0-83fc-8b72ad7936a0,user_169@demo,user_102@demo,device_169,1834.45,2024-02-07T11:54:00,11,3,1,0.18344453857590828,False,0
f5ccae59-6cbf-4214-b3c9-479978fb7578,user_116@demo,user_39@demo,device_116,2026.99,2024-04-13T14:23:00,14,3,0,0.2026994601227436,False,0
f5ae35e6-f033-413b-a9ac-f965267d1a60,user_121@demo,user_5@demo,device_121,223.74,2024-06-16T18:58:00,18,3,2,0.02237387943579665,False,0
ff6ddbca-5eb3-4a8b-baaa-a3480c00fa90,user_96@demo,user_131@demo,device_96,4779.05,2024-02-16T18:16:00,18,4,0,0.4779047073911739,False,0
7e5b8aab-78ea-47bb-af41-0a2d0306a893,user_199@demo,user_26@demo,device_4,27.12,2024-04-14T08:34:00,8,4,0,0.0027117639276303548,False,0
cab0d088-7266-46af-95e8-54e620355ff2,user_194@demo,user_25@demo,device_14,686.52,2024-01-02T15:30:00,15,2,3,0.06865222637812061,False,0
eb18cb2d-f5d9-43c3-95f4-229d8e782593,user_28@demo,user_32@demo,device_28,4352.21,2024-02-05T13:14:00,13,2,1,0.4352206313876737,False,0
891e251f-550d-4f56-957f-fe3572bba5d6,user_142@demo,user_39@demo,device_142,75.72,2024-04-30T12:20:00,12,3,1,0.007572309818036618,False,0
42315bbd-21c6-4ce4-9e15-d808b939b33d,user_155@demo,user_151@demo,device_155,1492.83,2024-03-10T17:05:00,17,1,0,0.1492829626123826,False,0
83c94432-dbb7-4f5f-90e5-2b04039164f0,user_115@demo,user_155@demo,device_115,587.95,2024-01-27T20:45:00,20,3,0,0.05879519114537787,False,0
4c136b7e-5575-499e-bb7e-01bc59077698,user_7@demo,user_199@demo,device_7,979.26,2024-02-07T13:10:00,13,4,1,0.09792571847903372,False,0
68b67ded-6aef-49fe-a835-36674af730cf,user_111@demo,user_170@demo,device_111,9990.34,2024-01-11T02:38:00,2,8,20,0.999034400211562,True,1
4e45dbb6-4175-4a72-8499-01ef49a3fddc,user_32@demo,user_139@demo,device_32,4258.92,2024-03-17T08:06:00,8,1,2,0.4258921673321811,False,0
fd031ab9-92fb-403b-9130-3f194155b62e,user_84@demo,user_62@demo,device_84,395.23,2024-02-02T12:50:00,12,3,0,0.03952344694747738,False,0
6a729c3c-445c-4f39-a5aa-a365b2a0c2a9,user_120@demo,user_143@demo,device_120,4001.34,2024-06-09T14:08:00,14,3,0,0.40013385611483443,False,0
c70b11d4-7b65-4ebd-8aa3-7f9b9578f030,user_172@demo,user_142@demo,device_172,1124.13,2024-02-26T17:48:00,17,4,2,0.11241305314946051,False,0
3415507a-21f9-4e94-b323-3145a0b24ddb,user_164@demo,user_182@demo,device_164,3371.71,2024-04-28T08:35:00,8,2,0,0.33717060293777285,False,0
07648a65-4f67-4228-b40a-b8312b4daac1,user_169@demo,user_158@demo,device_169,4525.46,2024-03-05T19:59:00,19,4,1,0.4525455708700684,False,0
524142f3-2a3e-43ab-aa09-17dbc828ea48,user_147@demo,user_3@demo,device_147,4073.46,2024-03-29T13:58:00,13,3,3,0.40734627882119195,False,0
9545b191-e42b-47df-bdad-8c55267757d6,user_78@demo,user_179@demo,device_78,114.07,2024-02-17T20:36:00,20,3,0,0.01140707934514352,False,0
b0070a96-7ca1-4d24-9651-677e7bca352f,user_110@demo,user_146@demo,device_110,253.71,2024-04-01T18:57:00,18,3,1,0.025370631523771208,False,0
